,title,description,originallink,link,pubDate
64,"에스파·위너·송가인·송준근, 전자신문 40주년 축전 전해","에스파(aespa)·<b>위너</b>(WINNER)·송가인·송준근 등 연예인들이 전자신문의 40살 생일 축하 영상을 보내왔다.... 에스파와 <b>위너</b>, 송가인, 송준근 등은 축전 첫 주자로 등장, 자연스러운 일상매력과 함께 전자신문 창간 40주년... ",http://www.etnews.com/20220814000084,https://n.news.naver.com/mnews/article/030/0003036888?sid=106,"Sun, 14 Aug 2022 20:25:00 +0900"
65,"[유튜브인기가수] 임영웅, 32주차 유튜브코리아 인기아티스트 1위…뉴진스·에...","뒤이어 51위 포스트 말론(1,677,240회), 52위 <b>위너</b>(1,614,488회), 53위 데이식스(1,565,403회), 54위 Snoop Dogg(스눕 독)(1,555,071회), 55위 청하(1,540,256회), 56위 토일(1,529,163회), 57위 아이즈원(1,511,564회)... ",http://www.topstarnews.net/news/articleView.html?idxno=14720481,http://www.topstarnews.net/news/articleView.html?idxno=14720481,"Sun, 14 Aug 2022 11:10:00 +0900"
66,"[유튜브인기곡] 소녀시대의 'FOREVER 1' 유튜브코리아인기곡 32주차 1위, 뉴진...","Too Short&apos; 593,680회, 47위 프로미스나인의 &apos;DM&apos; 583,121회, 48위 청하의 &apos;Sparkling&apos; 581,852회, 49위 <b>위너</b>의 &apos;I LOVE U&apos; 575,625회, 50위 Paul Blanco의 &apos;Summer&apos; 573,125회 등이 차트에 올랐다.[톱스타뉴스=]",http://www.topstarnews.net/news/articleView.html?idxno=14720479,http://www.topstarnews.net/news/articleView.html?idxno=14720479,"Sun, 14 Aug 2022 11:06:00 +0900"
67,"방탄소년단, 보이그룹 브랜드평판 8월 1위…NCT 순위는?","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비... ",http://mksports.co.kr/view/2022/716433/,https://n.news.naver.com/mnews/article/410/0000887743?sid=106,"Sat, 13 Aug 2022 19:38:00 +0900"
68,"방탄 1위, 브랜드 평판 '압도적'...2위는?","2022년 8월 보이그룹 브랜드평판 순위는 1위 방탄소년단, 2위 세븐틴, 3위 NCT, 4위 <b>위너</b>, 5위 엑소가 차지했다. 이후 순위는 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더... ",https://www.jeonmae.co.kr/news/articleView.html?idxno=908623,https://www.jeonmae.co.kr/news/articleView.html?idxno=908623,"Sat, 13 Aug 2022 17:40:00 +0900"
69,"첼시 前 감독의 소신 발언 ""맨유, 주변에서 말이 너무 많아""",쉽지 않다&quot; 첼시 사령탑 출신이자 네덜란드의 레전드 그리고 1987 발롱도르 <b>위너</b> 루드 굴리트(뤼트 휠릿)이 맨체스터 유나이티드(이하 맨유)에 대해 돌직구를 던졌다. 굴리트가 지적한 부분은 맨유 출신 축구 패널들이다.... ,https://www.goal.com/kr/뉴스/a/blt3437638c1bb929e0,https://sports.news.naver.com/news.nhn?oid=216&aid=0000123295,"Sat, 13 Aug 2022 17:31:00 +0900"
70,"방탄소년단 1위, 보이그룹 브랜드평판 정상 등극..2위 세븐틴·3위 NCT","4위 <b>위너</b> ( 강승윤, 김진우, 송민호, 이승훈 ) 브랜드는 참여지수 205,226 미디어지수... 한편, 보이그룹 브랜드평판 2022년 8월 분석에는 방탄소년단, 세븐틴, NCT, <b>위너</b>... ",http://www.breaknews.com/915977,http://www.breaknews.com/915977,"Sat, 13 Aug 2022 16:58:00 +0900"
71,"방탄소년단, 보이그룹 브랜드평판 1위…2·3위 세븐틴·NCT","8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈... 보이그룹 브랜드평판 8월 분석에는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈... ",https://news.jtbc.co.kr/article/article.aspx?news_id=NB12070673,https://n.news.naver.com/mnews/article/437/0000309728?sid=106,"Sat, 13 Aug 2022 16:00:00 +0900"
72,"방탄 1위 등극, 2위 세븐틴 3위 NCT 순","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비... ",https://www.gukjenews.com/news/articleView.html?idxno=2528585,https://www.gukjenews.com/news/articleView.html?idxno=2528585,"Sat, 13 Aug 2022 15:36:00 +0900"
73,"방탄소년단, 8월 보이그룹 브랜드평판 1위...세븐틴 2위","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈... 보이그룹 브랜드평판 2022년 8월 분석에는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈... ",http://star.mk.co.kr/new/view.php?mc=ST&year=2022&no=716111,https://n.news.naver.com/mnews/article/009/0005004117?sid=106,"Sat, 13 Aug 2022 15:33:00 +0900"
74,"방탄소년단, 8월 보이그룹 브랜드평판 1위 차지","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어... 4위, <b>위너</b> ( 강승윤, 김진우, 송민호, 이승훈 ) 브랜드는 참여지수 205,226 미디어지수 996,958 소통지수 462,756... ",http://www.stardailynews.co.kr/news/articleView.html?idxno=328167,http://www.stardailynews.co.kr/news/articleView.html?idxno=328167,"Sat, 13 Aug 2022 15:14:00 +0900"
75,"방탄 1위, 세븐틴·NCT 꺾고 정상","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비... ",https://www.sisamagazine.co.kr/news/articleView.html?idxno=458868,https://www.sisamagazine.co.kr/news/articleView.html?idxno=458868,"Sat, 13 Aug 2022 15:06:00 +0900"
76,"보이그룹 브랜드평판 8월 분석결과 1위 방탄소년단, 2위 세븐틴, 3위 NCT","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어... 4위, <b>위너</b> ( 강승윤, 김진우, 송민호, 이승훈 ) 브랜드는 참여지수 205,226 미디어지수 996,958 소통지수 462,756... ",http://www.gpkorea.com/news/articleView.html?idxno=91230,http://www.gpkorea.com/news/articleView.html?idxno=91230,"Sat, 13 Aug 2022 14:54:00 +0900"
77,"“짜증나” 이미주, 예측불허 썸에 분노…엄지윤 “뭐야?” (썸핑)","모두 매력적인 비주얼로 눈길을 끌며 놀라움을 자아냈고, ‘썸 캐처’ 조세호, 엄지윤, <b>위너</b> 김진우 강승윤, 미주는 각자의 첫인상 픽을 고르며 설렘에 빠졌다. 강승윤과 조세호는 ‘남자들의 이상형’ 비주얼인 박서현을... ",http://enews.imbc.com/News/RetrieveNewsInfo/356744,https://n.news.naver.com/mnews/article/408/0000164057?sid=106,"Sat, 13 Aug 2022 14:22:00 +0900"
78,"[주간 대중문화 이슈] '학폭 의획' 김가람 첫 해명 / '헤어질 결심', 한국 대...",홍수현과 <b>위너</b> 김진우·방송인 유병재·코미디언 박나래도 1000만 원을 희망브리지에 기부했습니다. 싸이는 대한적십자사에 피해 지역 이재민 구호활동 지원금 1억 원을 기탁했습니다. 성금은 집중호우로 피해를 입은... ,https://www.dailian.co.kr/news/view/1142461/?sc=Naver,https://n.news.naver.com/mnews/article/119/0002629996?sid=106,"Sat, 13 Aug 2022 13:48:00 +0900"
79,"라타플랑, 레드닷 디자인 어워드 본상 수상","라타플랑은 ‘2022 레드 닷 디자인 어워드’ 브랜드&amp;커뮤니케이션 부문에서 본상인 ‘<b>위너</b>’를 수상했다고 13일 밝혔다. 레드닷 디자인 어워드는 국제 디자인 공모전으로, 세계 3대 디자인 시상식이다. 제품 디자인, 브랜드... ",http://www.fnnews.com/news/202208131334296023,https://n.news.naver.com/mnews/article/014/0004882697?sid=101,"Sat, 13 Aug 2022 13:37:00 +0900"
80,"방탄 1위, 7월보다 38.07% 상승…긍정비율 66.72%","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어... 4위, <b>위너</b> ( 강승윤, 김진우, 송민호, 이승훈 )​​ 브랜드는 참여지수 205,226 미디어지수 996,958 소통지수 462... ",http://www.cbci.co.kr/news/articleView.html?idxno=431364,http://www.cbci.co.kr/news/articleView.html?idxno=431364,"Sat, 13 Aug 2022 13:16:00 +0900"
81,"방탄소년단(BTS), 8월 보이그룹 브랜드평판 1위…2위 세븐틴-3위 NCT","그 결과 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비, FT아일랜드... ",http://www.newsinside.kr/news/articleView.html?idxno=1140271,http://www.newsinside.kr/news/articleView.html?idxno=1140271,"Sat, 13 Aug 2022 12:56:00 +0900"
82,마약 주사소가 의료 클리닉이라는 정부,스콧 <b>위너</b> 가주 상원의원(민주·샌프란시스코)이 지난해 3월 발의한 이 법안(SB 57)의 정식 명칭은 ‘과다복용 예방 프로그램(overdose prevention program)’이다. <b>위너</b> 의원은 “현재 가주는 약물 과다복용으로 인한 사망자가... ,https://news.koreadaily.com/2022/08/12/society/generalsociety/20220812204943275.html,https://news.koreadaily.com/2022/08/12/society/generalsociety/20220812204943275.html,"Sat, 13 Aug 2022 12:50:00 +0900"
83,"방탄소년단 1위, 男그룹 브랜드평판 2위는 세븐틴","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비... ",http://star.mbn.co.kr/view.php?year=2022&no=715884&refer=portal,https://n.news.naver.com/mnews/article/057/0001683376?sid=106,"Sat, 13 Aug 2022 12:24:00 +0900"
84,"뉴진스, 써클차트 8월 12일 리테일 앨범차트 1위, 뉴진스·스트레이 키즈·소...","뒤이어 31위부터는 31위 <b>위너</b>의 &apos;HOLIDAY&apos;(418장), 32위 스트레이 키즈의 &apos;Christmas EveL&apos;(410장), 33위 스트레이 키즈의 &apos;ODDINARY&apos;(410장), 34위 블리처스의 &apos;WIN-DOW&apos;(389장), 35위 세븐틴의 &apos;4th... ",http://www.topstarnews.net/news/articleView.html?idxno=14720158,http://www.topstarnews.net/news/articleView.html?idxno=14720158,"Sat, 13 Aug 2022 11:36:00 +0900"
85,보이그룹 브랜드평판 8월 빅데이터 분석결과,"NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅... 4위, <b>위너</b> ( 강승윤, 김진우, 송민호, 이승훈 )​​ 브랜드는 참여지수 205,226 미디어지수 996,958... ",http://www.businesskorea.co.kr/news/articleView.html?idxno=98440,http://www.businesskorea.co.kr/news/articleView.html?idxno=98440,"Sat, 13 Aug 2022 11:30:00 +0900"
86,"방탄소년단(BTS), 8월 보이그룹 브랜드평판 1위","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비... ",http://www.tvdaily.co.kr/read.php3?aid=16603566781649698010,http://www.tvdaily.co.kr/read.php3?aid=16603566781649698010,"Sat, 13 Aug 2022 11:12:00 +0900"
87,"스킨십했는데 마음에 안 든다?…이미주, 예측불허 썸에 분노 (썸핑)[종합]","모두 매력적인 비주얼로 눈길을 끌며 놀라움을 자아냈고, ‘썸 캐처’ 조세호, 엄지윤, <b>위너</b> 김진우 강승윤, 미주는 각자의 첫인상 픽을 고르며 설렘에 빠졌다. 강승윤과 조세호는 ‘남자들의 이상형’ 비주얼인 박서현을... ",https://www.xportsnews.com/article/1617509,https://n.news.naver.com/mnews/article/311/0001488384?sid=106,"Sat, 13 Aug 2022 10:48:00 +0900"
88,"""키스가 미션인 수준""...'썸핑' 첫방부터 역대급 수위, 연애 예능 맞아?","모두 매력적인 비주얼로 눈길을 끌며 놀라움을 자아냈고, ‘썸 캐처’ 조세호, 엄지윤, <b>위너</b> 김진우 강승윤, 미주는 각자의 첫인상 픽을 고르며 설렘에 빠졌다. 강승윤과 조세호는 ‘남자들의 이상형’ 비주얼인... ",http://www.osen.co.kr/article/G1111918627,https://n.news.naver.com/mnews/article/109/0004677881?sid=106,"Sat, 13 Aug 2022 10:34:00 +0900"
89,"파격적인 러브라인…이미주, 예측불허 썸 현장에 분노 폭발(썸핑)","모두 매력적인 비주얼로 눈길을 끌며 놀라움을 자아냈고, ‘썸 캐처’ 조세호, 엄지윤, <b>위너</b> 김진우 강승윤, 미주는 각자의 첫인상 픽을 고르며 설렘에 빠졌다. 강승윤과 조세호는 ‘남자들의 이상형’ 비주얼인 박서현을... ",https://sports.donga.com/article/all/20220813/114941897/1,https://n.news.naver.com/mnews/article/382/0000997937?sid=106,"Sat, 13 Aug 2022 10:33:00 +0900"
90,"방탄소년단, 8월 보이그룹 브랜드평판 1위","8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비, FT아일랜드... ",http://www.stoo.com/article.php?aid=81971795343,http://www.stoo.com/article.php?aid=81971795343,"Sat, 13 Aug 2022 10:20:00 +0900"
91,‘썸핑’ 스킨십하고 마음에 안 든다니…이 사람들 뭐야,"MC진 조세호, 엄지윤, <b>위너</b> 김진우 강승윤, 미주는 각자의 첫인상 픽을 정하며 설렘에 빠졌다. 강승윤과 조세호는 박서현을 동시에 꼽았고, 엄지윤은 조재영을 뽑았다. 채병은은 열심히 대화를 주도했지만, 오히려 더... ",,https://n.news.naver.com/mnews/article/415/0000012202?sid=106,"Sat, 13 Aug 2022 10:11:00 +0900"
92,"방탄소년단, 8월 보이그룹 브랜드평판서 1위…3대 키워드는 제이홍·지민·정...","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비... ",http://sports.chosun.com/news/ntype.htm?id=202208140100095380005773&servicedate=20220813,https://n.news.naver.com/mnews/article/076/0003904365?sid=106,"Sat, 13 Aug 2022 09:26:00 +0900"
93,"“보이그룹 8월 브랜드평판 1위 방탄소년단, 2위 세븐틴, 3위 NCT, 4위 위너,...","이어  2위 세븐틴, 3위 NCT, 4위 <b>위너</b>, 5위 엑소 순으로 분석됐다. 한국기업평판연구소(소장 구창환)는... 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소 외에 8월 보이그룹 브랜드평판 30위권에는 슈퍼주니어, 더보이즈... ",https://www.yeongnam.com/web/view.php?key=20220813000857186,https://www.yeongnam.com/web/view.php?key=20220813000857186,"Sat, 13 Aug 2022 09:08:00 +0900"
94,"방탄소년단, 8월 보이그룹 브랜드평판 1위…2위 세븐틴·3위 NCT","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어... 4위, <b>위너</b>(강승윤, 김진우, 송민호, 이승훈) 브랜드는 참여지수 205,226 미디어지수 996,958 소통지수 462,756... ",https://www.xportsnews.com/article/1617494,https://n.news.naver.com/mnews/article/311/0001488366?sid=106,"Sat, 13 Aug 2022 09:03:00 +0900"
95,"[브랜드평판] 방탄소년단, 보이그룹 2022년 8월... 1위","2022년 8월 보이그룹 브랜드평판 10위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어... 4위, <b>위너</b> ( 강승윤, 김진우, 송민호, 이승훈 ) 브랜드는 참여지수 205,226 미디어지수 996,958 소통지수 462,756... ",http://www.beyondpost.co.kr/view.php?ud=202208130857195335499def050a_30,http://www.beyondpost.co.kr/view.php?ud=202208130857195335499def050a_30,"Sat, 13 Aug 2022 09:02:00 +0900"
96,"방탄소년단, 8월 보이그룹 브랜드평판 1위 수성..세븐틴·NCT 톱3[공식]","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어, 더보이즈, 엔하이픈, 샤이니, 아스트로, 몬스타엑스, 빅뱅, 투모로우바이투게더, 스트레이 키즈, 비투비, FT아일랜드... ",http://star.mt.co.kr/stview.php?no=2022081308574520550,https://n.news.naver.com/mnews/article/108/0003078661?sid=106,"Sat, 13 Aug 2022 09:00:00 +0900"
97,"BTS·세븐틴·NCT, 브랜드평판 TOP3…엑소 완전체 활동 없이 5위","NCT 드림(NCT DREAM)은 다음달 잠실 주경기장에서 두번째 단독 콘서트를 개최하고 팬들을 만난다. 이어 4위에는 <b>위너</b>, 5위에는 엑소가 이름을 올리며 브랜드 가치를 입증했다.",http://www.slist.kr/news/articleView.html?idxno=376437,http://www.slist.kr/news/articleView.html?idxno=376437,"Sat, 13 Aug 2022 09:00:00 +0900"
98,"방탄소년단, 보이그룹 브랜드평판 1위…세븐틴·NCT 순","2022년 8월 보이그룹 브랜드평판 30위 순위는 방탄소년단, 세븐틴, NCT, <b>위너</b>, 엑소, 슈퍼주니어... 4위, <b>위너</b>(강승윤, 김진우, 송민호, 이승훈) 브랜드는 참여지수 205,226 미디어지수 996,958 소통지수 462,756... ",http://www.celuvmedia.com/article.php?aid=1660348582432637007,http://www.celuvmedia.com/article.php?aid=1660348582432637007,"Sat, 13 Aug 2022 08:58:00 +0900"
99,꾸준히 인기 높은 슬리핑 마스크 TOP 7,"2020년 &lt;얼루어&gt; ‘베스트 오브 뷰티 어워드 슬리핑 마스크 부문’ K-뷰티 <b>위너</b>로 선정됐으며, 2022년 &lt;뉴욕 포스트&gt;가 선정한 ‘미국 여성 고객이 선호하는 마스크 톱 37’에 등극할 만큼 인기다. 탱글탱글한 푸딩 제형이... ",https://www.allurekorea.com/2022/08/13/%ed%86%b1-%ed%81%b4%eb%9e%98%ec%8a%a4-%ec%8a%ac%eb%a6%ac%ed%95%91-%eb%a7%88%ec%8a%a4%ed%81%ac/?utm_source=naver&utm_medium=partnership,https://www.allurekorea.com/2022/08/13/%ed%86%b1-%ed%81%b4%eb%9e%98%ec%8a%a4-%ec%8a%ac%eb%a6%ac%ed%95%91-%eb%a7%88%ec%8a%a4%ed%81%ac/?utm_source=naver&utm_medium=partnership,"Sat, 13 Aug 2022 08:04:00 +0900"
